Time (ms) (ms),Fink 2008,Time (ms) (ms),Lei_2019_37oC_IKr
4242.6,-27.4743,4242.6,-27.4743
4242.9,-27.7803,4242.9,-27.7803
4243.2,-28.0863,4243.2,-28.0863
4243.5,-28.3924,4243.5,-28.3924
4243.8,-28.6986,4243.8,-28.6986
4244.1,-29.0048,4244.1,-29.0048
4244.4,-29.3112,4244.4,-29.3112
4244.7,-29.6176,4244.7,-29.6176
4245,-29.9241,4245,-29.9241
4245.3,-30.2308,4245.3,-30.2308
4245.6,-30.5375,4245.6,-30.5375
4245.9,-30.8444,4245.9,-30.8444
4246.2,-31.1513,4246.2,-31.1513
4246.5,-31.4585,4246.5,-31.4585
4246.8,-31.7657,4246.8,-31.7657
4247.1,-32.0731,4247.1,-32.0731
4247.4,-32.3807,4247.4,-32.3807
4247.7,-32.6884,4247.7,-32.6884
4248,-32.9963,4248,-32.9963
4248.3,-33.3043,4248.3,-33.3043
4248.6,-33.6126,4248.6,-33.6126
4248.9,-33.921,4248.9,-33.921
4249.2,-34.2297,4249.2,-34.2297
4249.5,-34.5385,4249.5,-34.5385
4249.8,-34.8475,4249.8,-34.8475
4250.1,-35.1568,4250.1,-35.1568
4250.4,-35.4662,4250.4,-35.4662
4250.7,-35.7759,4250.7,-35.7759
4251,-36.0859,4251,-36.0859
4251.3,-36.396,4251.3,-36.396
4251.6,-36.7064,4251.6,-36.7064
4251.9,-37.017,4251.9,-37.017
4252.2,-37.3279,4252.2,-37.3279
4252.5,-37.6391,4252.5,-37.6391
4252.8,-37.9504,4252.8,-37.9504
4253.1,-38.2621,4253.1,-38.2621
4253.4,-38.574,4253.4,-38.574
4253.7,-38.8862,4253.7,-38.8862
4254,-39.1986,4254,-39.1986
4254.3,-39.5113,4254.3,-39.5113
4254.6,-39.8243,4254.6,-39.8243
4254.9,-40.1376,4254.9,-40.1376
4255.2,-40.4511,4255.2,-40.4511
4255.5,-40.765,4255.5,-40.765
4255.8,-41.0791,4255.8,-41.0791
4256.1,-41.3936,4256.1,-41.3936
4256.4,-41.7084,4256.4,-41.7084
4256.7,-42.0234,4256.7,-42.0234
4257,-42.3388,4257,-42.3388
4257.3,-42.6546,4257.3,-42.6546
4257.6,-42.9707,4257.6,-42.9707
4257.9,-43.2871,4257.9,-43.2871
4258.2,-43.6039,4258.2,-43.6039
4258.5,-43.9211,4258.5,-43.9211
4258.8,-44.2386,4258.8,-44.2386
4259.1,-44.5566,4259.1,-44.5566
4259.4,-44.875,4259.4,-44.875
4259.7,-45.1938,4259.7,-45.1938
4260,-45.513,4260,-45.513
4260.3,-45.8327,4260.3,-45.8327
4260.6,-46.1529,4260.6,-46.1529
4260.9,-46.4736,4260.9,-46.4736
4261.2,-46.7948,4261.2,-46.7948
4261.5,-47.1165,4261.5,-47.1165
4261.8,-47.4388,4261.8,-47.4388
4262.1,-47.7617,4262.1,-47.7617
4262.4,-48.0851,4262.4,-48.0851
4262.7,-48.4092,4262.7,-48.4092
4263,-48.7339,4263,-48.7339
4263.3,-49.0594,4263.3,-49.0594
4263.6,-49.3855,4263.6,-49.3855
4263.9,-49.7123,4263.9,-49.7123
4264.2,-50.0399,4264.2,-50.0399
4264.5,-50.3682,4264.5,-50.3682
4264.8,-50.6974,4264.8,-50.6974
4265.1,-51.0274,4265.1,-51.0274
4265.4,-51.3583,4265.4,-51.3583
4265.7,-51.69,4265.7,-51.69
4266,-52.0227,4266,-52.0227
4266.3,-52.3563,4266.3,-52.3563
4266.6,-52.6909,4266.6,-52.6909
4266.9,-53.0265,4266.9,-53.0265
4267.2,-53.3631,4267.2,-53.3631
4267.5,-53.7008,4267.5,-53.7008
4267.8,-54.0396,4267.8,-54.0396
4268.1,-54.3794,4268.1,-54.3794
4268.4,-54.7204,4268.4,-54.7204
4268.7,-55.0626,4268.7,-55.0626
4269,-55.4059,4269,-55.4059
4269.3,-55.7504,4269.3,-55.7504
4269.6,-56.0962,4269.6,-56.0962
4269.9,-56.4431,4269.9,-56.4431
4270.2,-56.7913,4270.2,-56.7913
4270.5,-57.1408,4270.5,-57.1408
4270.8,-57.4915,4270.8,-57.4915
4271.1,-57.8434,4271.1,-57.8434
4271.4,-58.1966,4271.4,-58.1966
4271.7,-58.551,4271.7,-58.551
4272,-58.9067,4272,-58.9067
4272.3,-59.2636,4272.3,-59.2636
4272.6,-59.6216,4272.6,-59.6216
4272.9,-59.9808,4272.9,-59.9808
4273.2,-60.3412,4273.2,-60.3412
4273.5,-60.7026,4273.5,-60.7026
4273.8,-61.065,4273.8,-61.065
4274.1,-61.4284,4274.1,-61.4284
4274.4,-61.7926,4274.4,-61.7926
4274.7,-62.1577,4274.7,-62.1577
4275,-62.5234,4275,-62.5234
4275.3,-62.8897,4275.3,-62.8897
4275.6,-63.2566,4275.6,-63.2566
4275.9,-63.6237,4275.9,-63.6237
4276.2,-63.9911,4276.2,-63.9911
4276.5,-64.3586,4276.5,-64.3586
4276.8,-64.7259,4276.8,-64.7259
4277.1,-65.0929,4277.1,-65.0929
4277.4,-65.4594,4277.4,-65.4594
4277.7,-65.8252,4277.7,-65.8252
4278,-66.19,4278,-66.19
4278.3,-66.5537,4278.3,-66.5537
4278.6,-66.9159,4278.6,-66.9159
4278.9,-67.2764,4278.9,-67.2764
4279.2,-67.6349,4279.2,-67.6349
4279.5,-67.9911,4279.5,-67.9911
4279.8,-68.3447,4279.8,-68.3447
4280.1,-68.6954,4280.1,-68.6954
4280.4,-69.0429,4280.4,-69.0429
4280.7,-69.3869,4280.7,-69.3869
4281,-69.7269,4281,-69.7269
4281.3,-70.0628,4281.3,-70.0628
4281.6,-70.3941,4281.6,-70.3941
4281.9,-70.7205,4281.9,-70.7205
4282.2,-71.0417,4282.2,-71.0417
4282.5,-71.3574,4282.5,-71.3574
4282.8,-71.6673,4282.8,-71.6673
4283.1,-71.9711,4283.1,-71.9711
4283.4,-72.2685,4283.4,-72.2685
4283.7,-72.5593,4283.7,-72.5593
4284.1,-72.9363,4284.1,-72.9363
4284.5,-73.3005,4284.5,-73.3005
4284.9,-73.6516,4284.9,-73.6516
4285.3,-73.9892,4285.3,-73.9892
4285.7,-74.313,4285.7,-74.313
4286.1,-74.6229,4286.1,-74.6229
4286.6,-74.9905,4286.6,-74.9905
4287.1,-75.3361,4287.1,-75.3361
4287.6,-75.6601,4287.6,-75.6601
4288.2,-76.0207,4288.2,-76.0207
4288.9,-76.4037,4288.9,-76.4037
4289.6,-76.748,4289.6,-76.748
4290.4,-77.0972,4290.4,-77.0972
4291.4,-77.4727,4291.4,-77.4727
4292.6,-77.8445,4292.6,-77.8445
4294.1,-78.2076,4294.1,-78.2076
4296.3,-78.5833,4296.3,-78.5833
4300.3,-78.9615,4300.3,-78.9615
4325.8,-79.3448,4325.8,-79.3448
4350.9,-79.4462,4350.9,-79.4462
4351,-80,4351,-80
4370.8,-80.0235,4370.8,-80.0235
4370.9,-80.0218,4370.9,-80.0218
4371,-78.5261,4371,-78.5261
4371.1,-77.0395,4371.1,-77.0395
4371.2,-75.5612,4371.2,-75.5612
4371.3,-74.0906,4371.3,-74.0906
4371.4,-72.6269,4371.4,-72.6269
4371.5,-71.1694,4371.5,-71.1694
4371.6,-69.7171,4371.6,-69.7171
4371.7,-68.2691,4371.7,-68.2691
4371.8,-66.8245,4371.8,-66.8245
4371.9,-65.3823,4371.9,-65.3823
4372,-63.9415,4372,-63.9415
4372.1,-62.5013,4372.1,-62.5013
4372.2,-61.0608,4372.2,-61.0608
4372.3,-59.619,4372.3,-59.619
4372.4,-58.1749,4372.4,-58.1749
4372.5,-56.7271,4372.5,-56.7271
4372.6,-55.2738,4372.6,-55.2738
4372.7,-53.8121,4372.7,-53.8121
4372.8,-52.3369,4372.8,-52.3369
4372.9,-50.8397,4372.9,-50.8397
4373,-49.3053,4373,-49.3053
4373.1,-47.7062,4373.1,-47.7062
4373.2,-45.9919,4373.2,-45.9919
4373.3,-44.064,4373.3,-44.064
4373.4,-41.7142,4373.4,-41.7142
4373.5,-38.4314,4373.5,-38.4314
4373.6,-32.6605,4373.6,-32.6605
4373.7,-18.5022,4373.7,-18.5022
4373.8,16.1746,4373.8,16.1746
4373.9,45.4349,4373.9,45.4349
4374,55.6257,4374,55.6257
4374.1,59.2641,4374.1,59.2641
4374.2,60.5491,4374.2,60.5491
4374.3,60.8449,4374.3,60.8449
4374.4,60.6684,4374.4,60.6684
4374.5,60.2379,4374.5,60.2379
4374.6,59.653,4374.6,59.653
4374.7,58.9615,4374.7,58.9615
4374.8,58.1889,4374.8,58.1889
4374.9,57.3501,4374.9,57.3501
4375,56.4551,4375,56.4551
4375.1,55.5118,4375.1,55.5118
4375.2,54.5268,4375.2,54.5268
4375.3,53.5061,4375.3,53.5061
4375.4,52.4551,4375.4,52.4551
4375.5,51.3793,4375.5,51.3793
4375.6,50.2834,4375.6,50.2834
4375.7,49.1723,4375.7,49.1723
4375.8,48.0503,4375.8,48.0503
4375.9,46.9216,4375.9,46.9216
4376,45.7899,4376,45.7899
4376.1,44.6587,4376.1,44.6587
4376.2,43.5314,4376.2,43.5314
4376.3,42.4109,4376.3,42.4109
4376.4,41.2998,4376.4,41.2998
4376.5,40.2007,4376.5,40.2007
4376.6,39.1155,4376.6,39.1155
4376.7,38.0463,4376.7,38.0463
4376.8,36.9947,4376.8,36.9947
4376.9,35.9623,4376.9,35.9623
4377,34.9504,4377,34.9504
4377.1,33.96,4377.1,33.96
4377.2,32.9916,4377.2,32.9916
4377.3,32.0463,4377.3,32.0463
4377.4,31.1251,4377.4,31.1251
4377.5,30.228,4377.5,30.228
4377.6,29.3547,4377.6,29.3547
4377.7,28.5047,4377.7,28.5047
4377.8,27.678,4377.8,27.678
4377.9,26.8742,4377.9,26.8742
4378,26.0933,4378,26.0933
4378.1,25.3353,4378.1,25.3353
4378.2,24.6002,4378.2,24.6002
4378.3,23.888,4378.3,23.888
4378.4,23.1988,4378.4,23.1988
4378.5,22.5328,4378.5,22.5328
4378.6,21.89,4378.6,21.89
4378.7,21.2706,4378.7,21.2706
4378.8,20.6745,4378.8,20.6745
4378.9,20.1018,4378.9,20.1018
4379,19.5525,4379,19.5525
4379.1,19.0266,4379.1,19.0266
4379.2,18.5239,4379.2,18.5239
4379.3,18.0443,4379.3,18.0443
4379.4,17.5877,4379.4,17.5877
4379.5,17.1536,4379.5,17.1536
4379.6,16.7419,4379.6,16.7419
4379.7,16.3521,4379.7,16.3521
4379.8,15.9839,4379.8,15.9839
4379.9,15.6368,4379.9,15.6368
4380,15.3103,4380,15.3103
4380.1,15.0039,4380.1,15.0039
4380.2,14.7171,4380.2,14.7171
4380.3,14.4493,4380.3,14.4493
4380.4,14.1998,4380.4,14.1998
4380.5,13.968,4380.5,13.968
4380.6,13.7535,4380.6,13.7535
4380.8,13.3732,4380.8,13.3732
4381,13.054,4381,13.054
4381.3,12.6787,4381.3,12.6787
4381.7,12.3466,4381.7,12.3466
4382.4,12.1332,4382.4,12.1332
4383.6,12.493,4383.6,12.493
4384.1,12.8109,4384.1,12.8109
4384.6,13.1896,4384.6,13.1896
4385,13.5242,4385,13.5242
4385.4,13.8791,4385.4,13.8791
4385.8,14.2485,4385.8,14.2485
4386.2,14.6277,4386.2,14.6277
4386.5,14.9163,4386.5,14.9163
4386.8,15.207,4386.8,15.207
4387.1,15.4986,4387.1,15.4986
4387.4,15.7902,4387.4,15.7902
4387.7,16.081,4387.7,16.081
4388,16.3703,4388,16.3703
4388.4,16.7525,4388.4,16.7525
4388.8,17.1295,4388.8,17.1295
4389.2,17.5002,4389.2,17.5002
4389.6,17.8637,4389.6,17.8637
4390,18.2192,4390,18.2192
4390.4,18.5661,4390.4,18.5661
4390.8,18.9039,4390.8,18.9039
4391.2,19.2323,4391.2,19.2323
4391.6,19.5509,4391.6,19.5509
4392,19.8596,4392,19.8596
4392.5,20.2315,4392.5,20.2315
4393,20.5877,4393,20.5877
4393.5,20.9284,4393.5,20.9284
4394,21.2538,4394,21.2538
4394.6,21.6246,4394.6,21.6246
4395.2,21.9749,4395.2,21.9749
4395.8,22.3054,4395.8,22.3054
4396.5,22.6677,4396.5,22.6677
4397.2,23.0066,4397.2,23.0066
4398,23.3677,4398,23.3677
4398.9,23.7439,4398.9,23.7439
4399.8,24.0923,4399.8,24.0923
4400.8,24.4512,4400.8,24.4512
4401.9,24.8173,4401.9,24.8173
4403.1,25.1885,4403.1,25.1885
4404.4,25.5642,4404.4,25.5642
4405.8,25.9448,4405.8,25.9448
4407.2,26.3063,4407.2,26.3063
4408.7,26.6768,4408.7,26.6768
4410.3,27.0567,4410.3,27.0567
4411.9,27.423,4411.9,27.423
4413.6,27.7985,4413.6,27.7985
4415.4,28.1812,4415.4,28.1812
4417.2,28.5477,4417.2,28.5477
4419.1,28.916,4419.1,28.916
4421.2,29.2989,4421.2,29.2989
4423.4,29.6705,4423.4,29.6705
4425.9,30.0529,4425.9,30.0529
4428.7,30.4273,4428.7,30.4273
4432.2,30.8106,4432.2,30.8106
4437.2,31.1893,4437.2,31.1893
4444.7,31.3908,4444.7,31.3908
4455.4,31.0098,4455.4,31.0098
4460.3,30.6264,4460.3,30.6264
4464.2,30.2493,4464.2,30.2493
4467.7,29.8663,4467.7,29.8663
4470.9,29.4855,4470.9,29.4855
4473.9,29.1064,4473.9,29.1064
4476.8,28.7231,4476.8,28.7231
4479.6,28.3397,4479.6,28.3397
4482.3,27.9599,4482.3,27.9599
4484.9,27.5862,4484.9,27.5862
4487.5,27.2061,4487.5,27.2061
4490,26.8354,4490,26.8354
4492.5,26.4606,4492.5,26.4606
4495,26.0823,4495,26.0823
4497.5,25.7011,4497.5,25.7011
4499.9,25.3328,4499.9,25.3328
4502.3,24.9625,4502.3,24.9625
4504.7,24.5907,4504.7,24.5907
4507.1,24.2176,4507.1,24.2176
4509.5,23.8434,4509.5,23.8434
4511.9,23.4684,4511.9,23.4684
4514.3,23.0929,4514.3,23.0929
4516.7,22.7169,4516.7,22.7169
4519.1,22.3408,4519.1,22.3408
4521.5,21.9649,4521.5,21.9649
4523.9,21.5893,4523.9,21.5893
4526.3,21.2144,4526.3,21.2144
4528.7,20.8404,4528.7,20.8404
4531.1,20.4676,4531.1,20.4676
4533.5,20.0964,4533.5,20.0964
4535.9,19.727,4535.9,19.727
4538.4,19.3445,4538.4,19.3445
4540.9,18.9648,4540.9,18.9648
4543.4,18.5881,4543.4,18.5881
4545.9,18.2147,4545.9,18.2147
4548.4,17.845,4548.4,17.845
4551,17.4648,4551,17.4648
4553.6,17.089,4553.6,17.089
4556.2,16.7181,4556.2,16.7181
4558.9,16.338,4558.9,16.338
4561.6,15.9634,4561.6,15.9634
4564.4,15.5806,4564.4,15.5806
4567.2,15.2035,4567.2,15.2035
4570,14.8321,4570,14.8321
4572.9,14.4529,4572.9,14.4529
4575.8,14.0791,4575.8,14.0791
4578.8,13.6974,4578.8,13.6974
4581.8,13.3202,4581.8,13.3202
4584.8,12.9466,4584.8,12.9466
4587.9,12.5633,4587.9,12.5633
4591,12.1819,4591,12.1819
4594.1,11.8009,4594.1,11.8009
4597.2,11.4191,4597.2,11.4191
4600.2,11.0475,4600.2,11.0475
4603.2,10.6723,4603.2,10.6723
4606.2,10.2921,4606.2,10.2921
4609.1,9.91822,4609.1,9.91822
4612,9.53663,4612,9.53663
4614.8,9.15934,4614.8,9.15934
4617.5,8.78584,4617.5,8.78584
4620.1,8.41582,4620.1,8.41582
4622.7,8.03425,4622.7,8.03425
4625.2,7.65515,4625.2,7.65515
4627.6,7.27873,4627.6,7.27873
4629.9,6.90537,4629.9,6.90537
4632.1,6.53568,4632.1,6.53568
4634.3,6.1527,4634.3,6.1527
4636.4,5.77384,4636.4,5.77384
4638.4,5.40014,4638.4,5.40014
4640.3,5.03281,4640.3,5.03281
4642.2,4.65285,4642.2,4.65285
4644,4.28069,4644,4.28069
4645.7,3.91787,4645.7,3.91787
4647.4,3.54364,4647.4,3.54364
4649,3.18071,4649,3.18071
4650.6,2.8071,4650.6,2.8071
4652.1,2.44695,4652.1,2.44695
4653.6,2.07708,4653.6,2.07708
4655.1,1.69736,4655.1,1.69736
4656.5,1.33399,4656.5,1.33399
4657.9,0.96192,4657.9,0.96192
4659.3,0.58114,4659.3,0.58114
4660.6,0.21977,4660.6,0.21977
4661.9,-0.1491,4661.9,-0.1491
4663.2,-0.5253,4663.2,-0.5253
4664.4,-0.8792,4664.4,-0.8792
4665.6,-1.2393,4665.6,-1.2393
4666.8,-1.6055,4666.8,-1.6055
4668,-1.9777,4668,-1.9777
4669.2,-2.356,4669.2,-2.356
4670.3,-2.7079,4670.3,-2.7079
4671.4,-3.0648,4671.4,-3.0648
4672.5,-3.4265,4672.5,-3.4265
4673.6,-3.7929,4673.6,-3.7929
4674.7,-4.1641,4674.7,-4.1641
4675.8,-4.54,4675.8,-4.54
4676.9,-4.9205,4676.9,-4.9205
4677.9,-5.2704,4677.9,-5.2704
4678.9,-5.624,4678.9,-5.624
4679.9,-5.9814,4679.9,-5.9814
4680.9,-6.3425,4680.9,-6.3425
4681.9,-6.7073,4681.9,-6.7073
4682.9,-7.0758,4682.9,-7.0758
4683.9,-7.4479,4683.9,-7.4479
4684.9,-7.8237,4684.9,-7.8237
4685.9,-8.2031,4685.9,-8.2031
4686.9,-8.5861,4686.9,-8.5861
4687.8,-8.9339,4687.8,-8.9339
4688.7,-9.2845,4688.7,-9.2845
4689.6,-9.6381,4689.6,-9.6381
4690.5,-9.9945,4690.5,-9.9945
4691.4,-10.3538,4691.4,-10.3538
4692.3,-10.7159,4692.3,-10.7159
4693.2,-11.0808,4693.2,-11.0808
4694.1,-11.4485,4694.1,-11.4485
4695,-11.819,4695,-11.819
4695.9,-12.1921,4695.9,-12.1921
4696.8,-12.5679,4696.8,-12.5679
4697.7,-12.9463,4697.7,-12.9463
4698.6,-13.3273,4698.6,-13.3273
4699.5,-13.7108,4699.5,-13.7108
4700.3,-14.0538,4700.3,-14.0538
4701.1,-14.3986,4701.1,-14.3986
4701.9,-14.7454,4701.9,-14.7454
4702.7,-15.0939,4702.7,-15.0939
4703.5,-15.4442,4703.5,-15.4442
4704.3,-15.7962,4704.3,-15.7962
4705.1,-16.1499,4705.1,-16.1499
4705.9,-16.5052,4705.9,-16.5052
4706.7,-16.862,4706.7,-16.862
4707.5,-17.2204,4707.5,-17.2204
4708.3,-17.5801,4708.3,-17.5801
4709.1,-17.9413,4709.1,-17.9413
4709.9,-18.3037,4709.9,-18.3037
4710.7,-18.6674,4710.7,-18.6674
4711.5,-19.0323,4711.5,-19.0323
4712.3,-19.3983,4712.3,-19.3983
4713.1,-19.7653,4713.1,-19.7653
4713.9,-20.1334,4713.9,-20.1334
4714.7,-20.5024,4714.7,-20.5024
4715.5,-20.8723,4715.5,-20.8723
4716.3,-21.243,4716.3,-21.243
4717.1,-21.6144,4717.1,-21.6144
4717.9,-21.9866,4717.9,-21.9866
4718.7,-22.3594,4718.7,-22.3594
4719.5,-22.7328,4719.5,-22.7328
4720.3,-23.1068,4720.3,-23.1068
4721.1,-23.4813,4721.1,-23.4813
4721.9,-23.8562,4721.9,-23.8562
4722.7,-24.2315,4722.7,-24.2315
4723.5,-24.6072,4723.5,-24.6072
4724.3,-24.9832,4724.3,-24.9832
4725.1,-25.3595,4725.1,-25.3595
4725.9,-25.7361,4725.9,-25.7361
4726.7,-26.1129,4726.7,-26.1129
4727.5,-26.4899,4727.5,-26.4899
4728.3,-26.867,4728.3,-26.867
4729.1,-27.2444,4729.1,-27.2444
4729.9,-27.6218,4729.9,-27.6218
4730.7,-27.9994,4730.7,-27.9994
4731.5,-28.3771,4731.5,-28.3771
4732.3,-28.7549,4732.3,-28.7549
4733.1,-29.1329,4733.1,-29.1329
4733.9,-29.5109,4733.9,-29.5109
4734.7,-29.889,4734.7,-29.889
4735.5,-30.2673,4735.5,-30.2673
4736.3,-30.6457,4736.3,-30.6457
4737.1,-31.0242,4737.1,-31.0242
4737.9,-31.4029,4737.9,-31.4029
4738.7,-31.7817,4738.7,-31.7817
4739.5,-32.1607,4739.5,-32.1607
4740.3,-32.54,4740.3,-32.54
4741.1,-32.9194,4741.1,-32.9194
4741.9,-33.2991,4741.9,-33.2991
4742.7,-33.6792,4742.7,-33.6792
4743.5,-34.0596,4743.5,-34.0596
4744.3,-34.4403,4744.3,-34.4403
4745.1,-34.8215,4745.1,-34.8215
4745.9,-35.2032,4745.9,-35.2032
4746.7,-35.5854,4746.7,-35.5854
4747.5,-35.9681,4747.5,-35.9681
4748.3,-36.3516,4748.3,-36.3516
4749,-36.6877,4749,-36.6877
4749.7,-37.0244,4749.7,-37.0244
4750.4,-37.3617,4750.4,-37.3617
4751.1,-37.6998,4751.1,-37.6998
4751.8,-38.0386,4751.8,-38.0386
4752.5,-38.3782,4752.5,-38.3782
4753.2,-38.7187,4753.2,-38.7187
4753.9,-39.0601,4753.9,-39.0601
4754.6,-39.4024,4754.6,-39.4024
4755.3,-39.7459,4755.3,-39.7459
4756,-40.0905,4756,-40.0905
4756.7,-40.4362,4756.7,-40.4362
4757.4,-40.7833,4757.4,-40.7833
4758.1,-41.1316,4758.1,-41.1316
4758.8,-41.4814,4758.8,-41.4814
4759.5,-41.8327,4759.5,-41.8327
4760.2,-42.1856,4760.2,-42.1856
4760.9,-42.5401,4760.9,-42.5401
4761.6,-42.8963,4761.6,-42.8963
4762.3,-43.2544,4762.3,-43.2544
4763,-43.6144,4763,-43.6144
4763.7,-43.9763,4763.7,-43.9763
4764.4,-44.3403,4764.4,-44.3403
4765.1,-44.7065,4765.1,-44.7065
4765.8,-45.075,4765.8,-45.075
4766.5,-45.4457,4766.5,-45.4457
4767.2,-45.8189,4767.2,-45.8189
4767.9,-46.1946,4767.9,-46.1946
4768.6,-46.5728,4768.6,-46.5728
4769.3,-46.9538,4769.3,-46.9538
4770,-47.3374,4770,-47.3374
4770.6,-47.6685,4770.6,-47.6685
4771.2,-48.0017,4771.2,-48.0017
4771.8,-48.3371,4771.8,-48.3371
4772.4,-48.6747,4772.4,-48.6747
4773,-49.0145,4773,-49.0145
4773.6,-49.3566,4773.6,-49.3566
4774.2,-49.701,4774.2,-49.701
4774.8,-50.0477,4774.8,-50.0477
4775.4,-50.3968,4775.4,-50.3968
4776,-50.7482,4776,-50.7482
4776.6,-51.1021,4776.6,-51.1021
4777.2,-51.4583,4777.2,-51.4583
4777.8,-51.817,4777.8,-51.817
4778.4,-52.178,4778.4,-52.178
4779,-52.5414,4779,-52.5414
4779.6,-52.9071,4779.6,-52.9071
4780.2,-53.2752,4780.2,-53.2752
4780.8,-53.6456,4780.8,-53.6456
4781.4,-54.0182,4781.4,-54.0182
4782,-54.393,4782,-54.393
4782.6,-54.7699,4782.6,-54.7699
4783.2,-55.1489,4783.2,-55.1489
4783.8,-55.5297,4783.8,-55.5297
4784.4,-55.9124,4784.4,-55.9124
4784.9,-56.2327,4784.9,-56.2327
4785.4,-56.554,4785.4,-56.554
4785.9,-56.8764,4785.9,-56.8764
4786.4,-57.1997,4786.4,-57.1997
4786.9,-57.5239,4786.9,-57.5239
4787.4,-57.8488,4787.4,-57.8488
4787.9,-58.1744,4787.9,-58.1744
4788.4,-58.5005,4788.4,-58.5005
4788.9,-58.827,4788.9,-58.827
4789.4,-59.1537,4789.4,-59.1537
4789.9,-59.4806,4789.9,-59.4806
4790.4,-59.8075,4790.4,-59.8075
4790.9,-60.1343,4790.9,-60.1343
4791.4,-60.4608,4791.4,-60.4608
4791.9,-60.7868,4791.9,-60.7868
4792.4,-61.1122,4792.4,-61.1122
4792.9,-61.4369,4792.9,-61.4369
4793.4,-61.7606,4793.4,-61.7606
4793.9,-62.0832,4793.9,-62.0832
4794.4,-62.4045,4794.4,-62.4045
4795,-62.7881,4795,-62.7881
4795.6,-63.1694,4795.6,-63.1694
4796.2,-63.5479,4796.2,-63.5479
4796.8,-63.9235,4796.8,-63.9235
4797.4,-64.2957,4797.4,-64.2957
4798,-64.6644,4798,-64.6644
4798.6,-65.0292,4798.6,-65.0292
4799.2,-65.3899,4799.2,-65.3899
4799.8,-65.7461,4799.8,-65.7461
4800.4,-66.0977,4800.4,-66.0977
4801,-66.4443,4801,-66.4443
4801.6,-66.7858,4801.6,-66.7858
4802.2,-67.1219,4802.2,-67.1219
4802.8,-67.4525,4802.8,-67.4525
4803.5,-67.8309,4803.5,-67.8309
4804.2,-68.2012,4804.2,-68.2012
4804.9,-68.5632,4804.9,-68.5632
4805.6,-68.9167,4805.6,-68.9167
4806.3,-69.2616,4806.3,-69.2616
4807.1,-69.6449,4807.1,-69.6449
4807.9,-70.0166,4807.9,-70.0166
4808.7,-70.3765,4808.7,-70.3765
4809.5,-70.7247,4809.5,-70.7247
4810.4,-71.1023,4810.4,-71.1023
4811.3,-71.465,4811.3,-71.465
4812.2,-71.8131,4812.2,-71.8131
4813.2,-72.1829,4813.2,-72.1829
4814.2,-72.535,4814.2,-72.535
4815.3,-72.9026,4815.3,-72.9026
4816.5,-73.2806,4816.5,-73.2806
4817.8,-73.664,4817.8,-73.664
4819.1,-74.0215,4819.1,-74.0215
4820.6,-74.4035,4820.6,-74.4035
4822.2,-74.7769,4822.2,-74.7769
4824,-75.1582,4824,-75.1582
4826,-75.5377,4826,-75.5377
4828.2,-75.9065,4828.2,-75.9065
4830.8,-76.2845,4830.8,-76.2845
4833.9,-76.6645,4833.9,-76.6645
4837.7,-77.043,4837.7,-77.043
4842.7,-77.426,4842.7,-77.426
4849.8,-77.8073,4849.8,-77.8073
4861.9,-78.1898,4861.9,-78.1898
4892,-78.5727,4892,-78.5727
4962.4,-78.9561,4962.4,-78.9561
5021.8,-79.2156,5021.8,-79.2156
5021.9,-80,5021.9,-80
5041.7,-80.0019,5041.7,-80.0019
5041.8,-80.0004,5041.8,-80.0004
5041.9,-74.8403,5041.9,-74.8403
5042,-69.7434,5042,-69.7434
5042.1,-64.6934,5042.1,-64.6934
5042.2,-59.6585,5042.2,-59.6585
5042.3,-54.5541,5042.3,-54.5541
5042.4,-49.0898,5042.4,-49.0898
5042.5,-42.2349,5042.5,-42.2349
5042.6,-30.3204,5042.6,-30.3204
5042.7,-1.85538,5042.7,-1.85538
5042.8,28.9018,5042.8,28.9018
5042.9,38.918,5042.9,38.918
5043,42.0587,5043,42.0587
5043.1,42.7658,5043.1,42.7658
5043.2,42.5819,5043.2,42.5819
5043.3,42.0335,5043.3,42.0335
5043.4,41.3137,5043.4,41.3137
5043.5,40.5046,5043.5,40.5046
5043.6,39.6483,5043.6,39.6483
5043.7,38.7713,5043.7,38.7713
5043.8,37.8924,5043.8,37.8924
5043.9,37.0259,5043.9,37.0259
5044,36.1827,5044,36.1827
5044.1,35.3711,5044.1,35.3711
5044.2,34.5972,5044.2,34.5972
5044.3,33.8654,5044.3,33.8654
5044.4,33.1783,5044.4,33.1783
5044.5,32.5375,5044.5,32.5375
5044.6,31.9435,5044.6,31.9435
5044.7,31.3958,5044.7,31.3958
5044.8,30.8926,5044.8,30.8926
5044.9,30.4318,5044.9,30.4318
5045,30.0117,5045,30.0117
5045.1,29.6301,5045.1,29.6301
5045.2,29.2848,5045.2,29.2848
5045.3,28.9735,5045.3,28.9735
5045.4,28.6932,5045.4,28.6932
5045.5,28.4409,5045.5,28.4409
5045.6,28.2133,5045.6,28.2133
5045.7,28.0063,5045.7,28.0063
5045.9,27.6337,5045.9,27.6337
5046.1,27.2675,5046.1,27.2675
5046.2,27.0624,5046.2,27.0624
5046.3,26.8319,5046.3,26.8319
5046.4,26.5756,5046.4,26.5756
5046.5,26.299,5046.5,26.299
5046.6,26.01,5046.6,26.01
5046.7,25.7162,5046.7,25.7162
5046.8,25.4238,5046.8,25.4238
5046.9,25.1376,5046.9,25.1376
5047,24.8606,5047,24.8606
